VacancyPost,LinkToJV,ScrapeDate,ScrapeTime,Firm,PostDate,VacancySite,SourceLink,Content
Arhitekt programske opreme m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-programske-opreme-86756.php,22.02.2018,04:00,KataleaConsulting d.o.o., Objavljeno: 12.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-programske-opreme-86756.php,"\nZa eno najuglednejših bank v Sloveniji, ki je naš naročnik, iščemo primerne kandidate za delovno mesto Razvijalca (m/ž) oziroma Arhitekta programske opreme (m/ž).\nVeč o podjetju\n\n\nKataleaConsulting d.o.o.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\nrazvoj novih rešitev v informacijski sistem banke, na osnovi tehnologij Oracle oz. tehnologij podatkovnih skladišč;\nsvetovanje in sodelovanje pri tehnoloških rešitvah, projektih;\nsodelovanje pri izdelavi programskih specifikacij in dokumentacije;\naktivno sodelovanje s poslovnimi analitiki in tehnično razvojno ekipo;\nvpeljava razvojnih orodij in postopkov;\nspremljanje in uvajanje novih metod in postopkov razvoja aplikacij;\nspremljanje in nadzor delovnega procesa ter predlaganje izboljšav.\n\n\nPričakujemo\n\nPričakujemo:\nOd kandidata pričakujemo: \n\nizkušnje na področju IBM BPM in IBM IIB so pogoj;\nnajmanj VII. stopnjo izobrazbe računalniške, elektro ali druge sorodne smeri;\nnajmanj 3 leta delovnih izkušenj na enakih ali podobnih delih;\naktivno znanje angleškega jezika;\nsledenje IT standardom razvoja;\nvarovanje informacij in informacijskega sistema.\n\nSposobnosti in znanja: \n\npoznavanje tehnologij Oracle, Forms/Reports, PL/SQL in XML in podatkovno skladišče ODI, poslovna inteligenca;\nzanesljivost in vztrajnost;\nnatančnost in sistematičnost;\nstrokovnost;\norganizacijske sposobnosti;\npriporočljivi je poznavanje bančnega poslovanja;\nsposobnost analitičnega razmišljanja;\ninovativnost, komunikativnost in sposobnost za timsko delo.\n\n\nPonujamo\n\nPonujamo:\n\nzaposlitev za nedoločen čas, s poskusno dobo 6 mesecev,,\nstimulativno delovno okolje,\ndelo za polni delovni čas,\ndodatno izobraževanje.\n\n\n\nMesečno plačilo:\npo dogovoru \n\n\n\n"
Arhitekt s strokovnim izpitom (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-s-strokovnim-izpitom-mz-86090.php,22.02.2018,04:01,Protim Ržišnik Perc d.o.o., Objavljeno: 30.01.2018 , Kraj dela: Šenčur,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Arhitekt-s-strokovnim-izpitom-mz-86090.php,"\nProtim Ržišnik Perc d.o.o. (www.protim.si) je neodvisno svetovalno projektantsko podjetje arhitektov in inženirjev, ki naročnike vodi skozi vse faze projekta, od prvih zasnov do končne izvedbe optimizacije obratovanja objekta.\nDobro se zavedamo, da z našim delom nosimo strokovno odgovornost in da je naše poslanstvo ustvarjanje pravih rešitev za danes in jutri ter zagotavljanje polne transparentnosti v investicijskih procesih.\nPosebnost dela v našem timu je vzajemno delovanje strokovnjakov različnih profilov in značajev, ki prav zaradi vključenosti posameznikov v interdisciplinarno timsko delo uspejo z logiko in ustvarjalnostjo razviti inovativne rešitve za učinkovito doseganje skupnega cilja.\nPodjetje se konstantno razvija. Danes zaposlujemo preko 90 strokovnjakov. Naša velikost, strokovna širina in delo za mednarodne naročnike omogoča strokovni in osebnostni razvoj posameznika. Tako med nami najdemo nemalo uspešnih karier naših danes tudi vodilnih sodelavcev.\nNa rezultate svojega dela, predvsem na zadovoljstvo naših strank, na naš poslovni uspeh, nagrade in priznanja, gledamo z velikim ponosom!\nVeč o podjetju\n\n\nProtim Ržišnik Perc d.o.o.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nV Protim-ov tim vabimo ARHITEKTA S STROKOVNIM IZPITOM (m/ž) za strokovno in organizacijsko vodenje projektov s področja arhitekture.\n\nPričakujemo\n\nPričakujemo:\nPričakovana znanja, izkušnje in kompetence:\n\nuniverzitetni diplomirani inženir arhitekture ali magister inženir arhitekture\nstrokovni izpit za arhitekturno projektiranje\nvsaj 5 let delovnih izkušenj pri vodenju projektov s področja arhitekture (strokovno in organizacijsko)\nračunalniška znanja: znanje CAD programov, zaželeno tudi znanje Revit-a in usmerjenost k BIM pristopu\nznanje angleškega, zaželeno tudi nemškega jezika (sposobnost konverzacije v angleščini oziroma nemščini na strokovnih sestankih in v pismeni komunikaciji)\nsmisel za vodenje teama\nsmisel za planiranje, organizacijo\nnatančnost, doslednost\nvozniški izpit\n\n\nPonujamo\n\nPonujamo:\n\nzanimive strokovne izzive\nsodelovanje pri ustvarjanju novih trendov pri načrtovanju stavb\ninterdisciplinarno delo pri kompleksnih projektih v visoko strokovnem timu\nznanju, izkušnjam in kompetencam primerno plačilo\ndodatno stimulativno nagrajevanje za uspešno delo (projektno nagrajevanje, nagrajevanje iz naslova uspešnega poslovanja podjetja, ki praviloma preseže 13. plačo)\nosebnostni razvoj, stalno strokovno izobraževanje in napredovanje\nkultura izmenjave strokovnih izkušenj med sodelavci\ndelo v družbeno odgovornem podjetju\nprijetno delovno okolje in pestro družabno življenje v poslovni skupini Ržišnik Perc\n\n\n\n\n"
Asfalterski valjarist (m/ž) - več mest,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asfalterski-valjarist-mz---vec-mest-87192.php,22.02.2018,04:00,DEKRA zaposlitev d.o.o., Objavljeno: 20.02.2018 , Kraj dela: Ljubljana in okolica,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asfalterski-valjarist-mz---vec-mest-87192.php,"\nDEKRA ZAPOSLITEV d.o.o. je agencija za posredovanje pri zaposlovanju, raziskovanje tržišča in javnega mnenja ter nudenje intelektualnih storitev.\nUstanovljena je bila leta 2014 v Ljubljani s strani podjetja DEKRA Arbeit GmbH iz Stuttgarta kot del velike mednarodne družbe DEKRA SE, ki zaposluje 37.000 ljudi v več kot 50-ih državah po vsem svetu.\nZa našega naročnika, uspešno slovensko gradbeno podjetje, iščemo:\nAsfalterski valjarist (m/ž) \nKraj dela: Ljubljana in okolica\nVeč o podjetju\n\n\nDEKRA zaposlitev d.o.o.\nPredstavitev podjetja\nwww.dekra-zapo.si\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nZa našega naročnika iščemo več asfalterskih valjaristov (m/ž) za opravljanje raznovrstnih del v gradbeni dejavnosti.\nOpis delovnega mesta:\n\nvzdrževanje in upravljanje valjarja,\nizpolnjevanje knjige o vzdrževanju stroja in prevoznih listin,\npomoč pri ostalih delih na gradbišču,\ndelo po navodilih vodje oddelka in delovodje.\n\n\nPričakujemo\n\nPričakujemo:\n\nnajmanj IV. stopnjo izobrazbe,\nstrokovni izpit za upravljanje s težko strojno gradbeno mehanizacijo,\nizpit B kategorije,\ndobro poznavanje procesa valjanja in upravljanja z valjarjem,\ndelovne izkušnje na tem področju predstavljajo prednost, možnost zaposlitve tudi brez izkušenj.\n\n\nPonujamo\n\nPonujamo:\n\nredno plačilo in zaposlitev za določen čas z možnostjo dolgoročnega sodelovanja,\ndelo v uspešnem podjetju z urejenim delovnim okoljem.\n\n\n\n\n"
Asistent - svetovalec (m/ž),https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent---svetovalec-mz-86344.php,22.02.2018,04:01,INDIVIDA & Partnerji d.o.o., Objavljeno: 05.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent---svetovalec-mz-86344.php,"\nPri INDIVIDA & Partnerji d.o.o. si štejemo v čast, da gradimo partnerstvo z najbolj izkušenimi osebnimi finančnimi svetovalci v Sloveniji, ki imajo visoka moralna načela. Naš cilj je biti prva izbira posameznika ali družine, ki se odloča za ponudnika finančnega svetovanja. Stranka je na prvem mestu in to je naše vodilo, od katerega ne odstopamo nikoli!\nVeč o podjetju\n\n\nINDIVIDA & Partnerji d.o.o.\nPredstavitev podjetja\nSmo strokovna, neodvisna in k etiki zavezana skupina osebnih finančnih svetovalcev in podporne ekipe, ki ima na slovenskem trgu največ izkušenj v tej stroki. Imamo vse potrebne licence in dovoljenja nadzornih inštitucij in pri svojem delu smo zavezani z etičnim kodeksom.\nPoslanstvo in vizija\nNaše poslovanje temelji na individualnem pristopu, pri tem pa črpamo znanje celotne ekipe. Svoje delo dojemamo kot poslanstvo pomagati ljudem pri uresničevanju njihovih finančnih ciljev in odpravljanju finančnih anomalij, zato pri nas ni zavajanja in lažnih obljub. Trudimo se, da vsem svojim sodelavcem omogočamo dobro komunikacijsko klimo, medsebojne odnose in delovno okolje, ki je prijetno, profesionalno in urejeno.\nCilji in usmeritve\nV svoje vrste si tako želimo pritegniti tiste, ki se prepoznajo v naših vrednotah, tiste, ki si ne želijo postati le ""številka"" v podjetju in tiste posameznike, ki si želijo dolgoročnega sodelovanja z nami in tako postati del naše razširjene ""družine"".\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nVaše naloge in odgovornosti:\n\norganiziranje sestankov s strankami,\npridobivanje novih strank,\nobdelava produktne dokumentacije in urejanje baze podatkov,\nskrb za zadovoljstvo obstoječih strank,\ndoseganje načrtovanih poslovnih ciljev,\nspremljanje aktualnih dogajanj v finančni industriji.\n\n\nPričakujemo\n\nZahtevana izobrazba:\nV., VI/1., VI/2., VII.\n\n\nZahtevane delovne izkušnje:\n1 - 3 let\n\n\nPričakujemo:\nKaj pričakujemo:\n\nizkušnje s področja finančnega svetovanja, trženja zavarovanj in vzajemnih skladov, bančništva, ipd.,\nvozniški izpit B kategorije in lastno vozilo,\nnekaznovanost,\ndobre veščine telefonskega komuniciranja,\nprodajno naravnanost,\nkomunikativnost in poslovna urejenost,\nvisoka moralna in etična načela,\nmotivirane, samoiniciativne in proaktivne posameznike, ki so pripravljeni na nove izzive,\nračunalniško pismenost (MS Office, email,…).\n\n\nPonujamo\n\nPonujamo:\nKaj ponujamo:\n\nzaposlitev za določen čas, s poskusno dobo 3 mesece,\ndelo za polni delovni čas,\nmožnost napredovanja,\nstrokovna izobraževanja,\nstrokovno podporo,\nstimulativno plačilo,\nurejen delovni prostor,\ndelo v prijetnem kolektivu.\n\n\n\n\nMesečno plačilo:\npo dogovoru \n\n\n\n"
Asistent m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-86315.php,22.02.2018,04:01,INDIVIDA & Partnerji d.o.o., Objavljeno: 02.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-86315.php,"\nPri INDIVIDA & Partnerji d.o.o. gradimo partnerstvo z najbolj izkušenimi osebnimi finančnimi svetovalci v Sloveniji, ki imajo visoka moralna načela. Dobri medsebojni odnosi, odlična komunikacijska klima in ekipni duh so med drugimi razlogi, da naši sodelavci z veseljem opravljajo svoje delo. Stranka je na prvem mestu in to je naše vodilo, od katerega ne odstopamo nikoli!\n\nVeč o podjetju\n\n\nINDIVIDA & Partnerji d.o.o.\nPredstavitev podjetja\nSmo strokovna, neodvisna in k etiki zavezana skupina osebnih finančnih svetovalcev in podporne ekipe, ki ima na slovenskem trgu največ izkušenj v tej stroki. Imamo vse potrebne licence in dovoljenja nadzornih inštitucij in pri svojem delu smo zavezani z etičnim kodeksom.\nPoslanstvo in vizija\nNaše poslovanje temelji na individualnem pristopu, pri tem pa črpamo znanje celotne ekipe. Svoje delo dojemamo kot poslanstvo pomagati ljudem pri uresničevanju njihovih finančnih ciljev in odpravljanju finančnih anomalij, zato pri nas ni zavajanja in lažnih obljub. Trudimo se, da vsem svojim sodelavcem omogočamo dobro komunikacijsko klimo, medsebojne odnose in delovno okolje, ki je prijetno, profesionalno in urejeno.\nCilji in usmeritve\nV svoje vrste si tako želimo pritegniti tiste, ki se prepoznajo v naših vrednotah, tiste, ki si ne želijo postati le ""številka"" v podjetju in tiste posameznike, ki si želijo dolgoročnega sodelovanja z nami in tako postati del naše razširjene ""družine"".\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nVaše naloge in odgovornosti bodo sledeče:\n\nObčasno organiziranje sestankov za vodstvo\nUrejanje baze podatkov\nSestava, izdaja računov in pogodb, obvladovanje plačilnega prometa\nSkrb za s.p. in\nKadrovska evidenca (plače, pogodbe, potni stroški,…)\nPoznavanje poslovnih izkazov podjetij (IPIZ, BS)\nPoznavanje osnov računovodstva in davkov (DDV, DFS, DDPO, dohodnina, davek na kapitalski dobiček,…), poznavanje E-davkov\nPoslovna korenspodenca z dobavitelji\nReševanje reklamacij in neplačil\nKomunikacija in sodelovanje z zunanjim računovodstvom\nObvladovanje računalniških programov zbirke MS Office in internega CRM sistema\nDoseganje načrtovanih poslovnih ciljev\nSpremljanje aktualnih dogajanj v finančni industriji\n\n\n\n\nDelovni čas:\npo dogovoru\n\nPričakujemo\n\nZahtevana izobrazba:\nV., VI/1., VI/2., VII.\n\n\nZahtevane delovne izkušnje:\n4 - 5 let\n\n\nPričakujemo:\nKaj od vas pričakujemo:\n\nIzkušnje s področja računovodenja, knjigovodenja in administracije, priprave finančnih izkazov in poročil, ipd.\nIzkušnje s področja davčne, finančne, računovodske stroke\nVozniški izpit B kategorije in lastno vozilo\nNekonflikten karakter, pozitivna naravnanost\nDobre veščine komuniciranja\nStrokovnost, profesionalnost, natančnost\nKomunikativnost in poslovna urejenost\nVisoka moralna in etična načela\nMotiviranost, samoiniciativa in odgovornost\nRačunalniško pismenost (MS Office, email,…)\n\n\nPonujamo\n\nPonujamo:\nKaj vam lahko ponudimo:\n\nRedno zaposlitev za polni ali polovični delovni čas s poskusno dobo 3 mesecev\nStrokovna izobraževanja\nStrokovno podporo\nStimulativno plačilo\nUrejen delovni prostor\nDelo v prijetnem kolektivu\n\n\n\n\nOblika zaposlitve ali sodelovanja:\nzaposlitev za določen čas\n\n\nMesečno plačilo:\npo dogovoru \n\n\n\n"
Asistent v komerciali m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-komerciali-87004.php,22.02.2018,04:00,Huliot d.o.o., Objavljeno: 15.02.2018 , Kraj dela: Horjul,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-komerciali-87004.php,"\nIzraelsko podjetje Huliot, ki ima na področju proizvodnje plastičnih cevi več kot sedemdeset letno tradicijo, je z namenom širitve na evropski trg v letu 2014 prevzelo podjetje Argo d.o.o., proizvajalca cevnih sistemov za hišno kanalizacijo iz polipropilena. Že obstoječemu programu so pridružili še program nizkošumnih sistemov za hišno kanalizacijo. Podjetje Huliot vsem zaposlenim zagotavlja stabilno zaposlitev, saj so s prevzemom ti postali pomemben del uspešnega mednarodnega podjetja.\nVeč o podjetju\n\n\nHuliot d.o.o.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\norganizacija prevozov,\nurejanje dokumentov za izvoze,\nkomunikacija s kupci,\nsprejem in vnos naročil,\npriprava podatkov za izdajo računov in predračunov,\ndnevno urejanje administrativne korespondence,\nizvajanje administrativnih del.\n\n\nPričakujemo\n\nPričakujemo:\n\n2 leti delovnih izkušenj in poznavanje dela v prodaji,\nzanesljivost,\nsposobnost samostojnega dela,\nsposobnost dela v timu,\nobladovanje dela z računalnikom (MS Office), poznavanje programa Pantheon oz. podobnih je prednost,\nznanje nemškega in angleškega jezika.\n\n\nPonujamo\n\nPonujamo:\n\nodlično delovno okolje v mednarodnem podjetju,\nzaposlitev za določen čas 3 mesece z možnostjo zaposlitve za nedoločen čas,\nmožnost osebnega in strokovnega razvoja ter napredovanja,\npridobitev novih znanj ter delovnih izkušenj.\n\n\n\n\n"
Asistent v nabavi m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-nabavi-87279.php,22.02.2018,04:00,"Agencija M servis, kadrovske storitve, d.o.o.", Objavljeno: 19.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-nabavi-87279.php,"\nVeč o podjetju\n\n\nAgencija M servis, kadrovske storitve, d.o.o.\nGlavna dejavnost\nKadrovske storitve.\nLeto ustanovitve\n2005\nPredstavitev podjetja\nAgencija M servis, kadrovske storitve, d.o.o, je kadrovska agencija, ki se ukvarja z iskanjem, testiranjem, selekcijo in posredovanjem strokovnih kadrov za znane naročnike po celi Sloveniji. S svojimi storitvami na kadrovskem področju izpolnjujemo želje in pričakovanja tako iskalcev zaposlitve kot podjetij.\nŠtevilo zaposlenih\n100 - 149\nPoslanstvo in vizija\nSmo dinamično podjetje, odprto za nove izzive, ki jih vsak dan prinaša poslovno okolje. Z zagotavljanjem kakovostnih storitev na trgu dela in študentskega dela skrbimo za dobrobit naših članov in poslovnih partnerjev, pri katerih pa iščemo tudi priložnosti za nove poslovne podvige.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n89103\n\nPričakujemo\n\nPričakujemo:\n\n\nPonujamo\n\nMesečno plačilo:\n \n\n\n\n"
Asistent v oddelku podpore prodaji m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-oddelku-podpore-prodaji-86754.php,22.02.2018,04:00,Deichmann d.o.o., Objavljeno: 12.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-oddelku-podpore-prodaji-86754.php,"\nNajvečji prodajalec obutve v Evropi Deichmann išče novega sodelavca/sodelavko na upravi v Ljubljani.\nVeč o nas: deichmann.com\nVeč o podjetju\n\n\nDeichmann d.o.o.\nPredstavitev podjetja\nPodjetje Deichmann je že od leta 1913 naprej družinsko podjetje, ki tudi v prihodnosti želi ostati neodvisno. Skoraj stoletna zgodba se je pričela v Essnu, v osrčju Porurja. Še danes se tam nahaja sedež podjetniške skupine. Skupina Deichmann SE je danes z več kot 3.857 poslovalnicami aktivna v 26 državah in po vsem svetu zaposluje okrog 38.200 ljudi. \n\nDeichmann je vodilni na trgu na področju prodaje čevljev v Nemčiji in ostalih evropskih državah. Z našo veliko ponudbo čevljev za vse starostne skupine smo najverjetneje najboljši na tem področju. Ne pazimo pa samo na izjemno razmerje med ceno in storitvijo, temveč skušamo prav tako slediti aktualnim modnim trendom. Naši iskalci novih modnih trendov so vedno na preži in takoj povzamejo aktualne modne smernice za kolekcije. \n\nPoleg tradicionalnih znamk, kot so Elefanten, Gallus ali Medicus, nudijo naše moderne trgovine elegantne in kakovostne čevlje znamke 5th Avenue. Zelo aktualna je tudi mlada kolekcija Graceland. Za mnoge športnike predstavljajo športni copati znamke Victory medtem osnovno opremo. Naša ponudba je dopolnjena z znanimi znamkami, kot so Adidas, Nike, Puma in Kappa. Našim strankam ne obljubljamo samo mode za ugodne cene, temveč tudi kakovost in varnost pri nakupu čevljev.\n\nPoslanstvo in vizija\nVizija podjetja Deichmann je podrejena sloganu ""Podjetje mora služiti ljudem"". S tem so najprej mišljene stranke, pa tudi sodelavci, ki želijo doživeti človeški način vodenja, in seveda tudi dobavitelji. To je osnova za dobre storitve za stranke. Zraven spada: Gospodarski uspeh podjetju omogoča, da podpira projekte pomoči na treh kontinentih.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\nprevajanje gradiv iz nemškega jezika v slovenski in hrvaški ali srbski jezik\norganizacija dogodkov\nadministrativna dela\n\n\nPričakujemo\n\nPričakujemo:\n\nnajmanj V. stopnjo ustrezne izobrazbe\naktivno znanje slovenskega, nemškega in hrvaškega ali srbskega jezika\npoznavanje standardnih PC orodij (MS Word, MS Excel, PowerPoint, Outlook, Internet Explorer)\ndobre komunikacijske sposobnosti\nnatančnost, odgovornost in fleksibilnost\n\n\nPonujamo\n\nPonujamo:\n\nzaposlitev za določen čas z možnostjo podaljšanja\nstrokovno uvajanje in mentorstvo\nrazgibano delo v strokovnem in dinamičnem timu zelo uspešnega mednarodnega podjetja\nmožnost strokovnega izpopolnjevanja in osebne rasti\n\n\n\n\n"
Asistent v prodaji m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-prodaji-86507.php,22.02.2018,04:01,PROFIL d.o.o., Objavljeno: 07.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-prodaji-86507.php,"\nUspešno, prodorno in mednarodno uveljavljeno podjetje, ki deluje v panogi IKT, želi okrepiti prodajno ekipo, zato vabijo k sodelovanju mlado, učljivo in ambiciozno osebo na delovno mesto asistent v prodaji.\nVeč o podjetju\n\n\nPROFIL d.o.o.\nGlavna dejavnost\nDejavnost pri iskanju zaposlitve.\nLeto ustanovitve\n1990\nŠtevilo zaposlenih\n5 - 9\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\nZačetna faza je namenjena predvsem uvajanju v posel, kjer boste delovali kot podpora in pomoč pri delu prodajne ekipe, spremljali in analizirali cene na mednarodnem trgu (B2B), sodelovali pri kontaktiranju strank in spremljanju kvalitete storitev ter postopoma prevzemali vse več prodajnih nalog in odgovornosti (ob nadzoru ostale prodajne ekipe) za doseganje zastavljenih skupnih ciljev. \n\nPričakujemo\n\nPričakujemo:\n\nV., VI. ali VII. stopnja izobrazbe ekonomske ali druge ustrezne smeri,\nvsaj 2 leti delovnih izkušenj v komercialnih aktivnostih, poznavanje osnov prodaje in trženja (npr. turistične agencije, klicni centri, storitvena ali IKT podjetja, ipd.), upoštevane so tudi rednejše delovne izkušnje preko študentskega servisa,\ndobro znanje angleškega jezika, zaželeno poznavanje še kakšnega svetovnega jezika (npr. nemški, italijanski) predstavlja prednost,\ndinamična, zanesljiva in odgovorna oseba,\nsamoiniciativna, timsko naravnana oseba, z željo po učenju in pridobivanju novih znanj,\nračunalniška pismenost (MS Office),\nvozniški izpit B kategorije.\n\n\nPonujamo\n\nPonujamo:\n\nstabilno in dimanično delovno okolje,\ndelo v domačem in mednarodnem okolju\nmožnost profesionalnega in osebnega razvoja,\nmožnost zaposlitve za nedoločen čas,\nzaposlitev za polni delovni čas.\n\n\n\nOblika zaposlitve ali sodelovanja:\nzaposlitev za določen čas\n\n\nPoskusna doba:\n6 mesecev\n\n\nMesečno plačilo:\npo dogovoru \n\n\n\n"
Asistent v prodaji in trženju na področju poslovnih daril m/ž,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-prodaji-in-trzenju-na-podrocju-poslovnih-daril-87336.php,22.02.2018,04:00,IDentiks kartični sistemi d.o.o., Objavljeno: 20.02.2018 , Kraj dela: Ljubljana,https://www.mojazaposlitev.si/Iskanje/Pregled-oglasa/Asistent-v-prodaji-in-trzenju-na-podrocju-poslovnih-daril-87336.php,"\nSmo rastoče družinsko podjetje. Dinamično in obenem preudarno rastemo že več kot trinajst let tako doma, kakor v tujini. V IDentiksu dihamo za identifikacijo in personalizacijo ljudi in podjetij s pomočjo ID karticami, kartičnimi tiskalniki, registracijo konferenc z inovativno rešitvijo IDE.Konferenca, RFID rešitvami in poslovnimi darili.\n\nVeč o podjetju\n\n\nIDentiks kartični sistemi d.o.o.\n\n\n\nOpis delovnega mesta\n\nNaloge in odgovornosti:\n\npodpora pri pripravi ponudb, kvalitetnem poteku in izvajanju naročil za stranke - izvedba v dogovorjenih rokih - kvaliteta storitve mora biti na najvišjem nivoju B2B poslovanja\npomoč pri prodaji preko telefonu\nskrb za obstoječe in prihodnje stranke (vodenje strank in posla ter vnos v CRM sistem; skrb za dosleden »follow up«,...)\nkomuniciranje s strankami pri sprejemu in med izvajanjem prejetega naročila (po telefonu, e-mailu, osebno/sestanki)\npodpora v trženju za iskanje novih potencialnih kupcev\nostala dela in naloge po navodilih nadrejenih\nsčasoma bo asistent-ka poleg komunikacije s strankami pričela tudi s komunikacijo z dobavitelji in pripravo izračunov (kalkulacij)\n\n\nPričakujemo\n\nPričakujemo:\n\nstrast do daril, svetovanja stranki pri izbiri daril in pri promocijskih akcijah\nveselje do listanja po katalogih in sestavi ponudb po željah stranke\nsamodisciplina, komunikativnost, samoiniciativa in odgovornost\npozitivna naravnanost, prijaznost, urejenost in strokovnost\nobvezna računalniška pismenost in iznajdljivost v računalniškem okolju (MS Office orodja; splet)\nvsaj V. stopnja izobrazbe (splošne, ekonomske ali druge ustrezne smeri)\nobvezno znanje angleškega jezika, zaželeno znanje nemškega in/ali hrvaškega jezika\n\nPrednost imajo kandidati z vsaj polletnimi izkušnjami na enem delovnem mestu v prodaji ali klicnem centru ter kandidati, ki iščejo delo dolgoročno.\n\nPonujamo\n\nPonujamo:\n\ndelo v uspešnem, ambicioznem podjetju, ki je v stalnem razvoju in porastu in tako bo tudi v prihodnje\nveliko možnosti za pridobivanje novih znanj in lastni razvoj\ndelo v mladem kolektivu, ki ceni nove ideje in nenehne izboljšave ter timsko delo\nfiksno in variabilno plačilo po vnaprej določenih pogojih\npridobitev pomembnih izkušenj na področju prodaje, nabave in marketinga\nstimulativno plačilo glede na mesečni in letni uspeh\n\nDelo je izjemno dinamično, nudi veliko priložnosti za razvoj, veliko je stikov s strankami.\n\n\n\n"
